ID,Time_GMT,Phone,Organization,Rating,NumberReview,Category,Country,CountryCode,State,City,Street,Building
6677,12-03-2021 08:14,14806337827,Sidewinder Subs,4.5,297,Delivery,USA,US,AZ,Gilbert, 1455 W Elliott,1455
6678,12-03-2021 08:14,14804975366,Cafe de Bangkok - Gilbert,4.5,151,Delivery,USA,US,AZ,Gilbert, 1111 N Gilbert,1111
6679,12-03-2021 08:14,14804993126,Nature's Purpose,5,127,Delivery,USA,US,AZ,Tempe, E Cedar,2013
6680,12-03-2021 08:14,14808929456,Royyim Thai Cuisine,4.5,165,Delivery,USA,US,AZ,Mesa, 1823 S Greenfield,1823
6681,12-03-2021 08:14,14808990756,Philly's Famous - Chandler,4.5,602,Delivery,USA,US,AZ,Chandler, 1250 N Alma School,1250
6682,12-03-2021 08:14,14805396200,Casanova Brothers Pizza,4.5,1236,Delivery,USA,US,AZ,Gilbert, 959 N Val Vista,959
6683,12-03-2021 08:14,14806564118,Soda Bun Thai Food,4.5,317,Delivery,USA,US,AZ,Mesa, 2740 S Alma School,2740
6684,12-03-2021 08:14,14806594816,Boulders on Southern,4,237,Delivery,USA,US,AZ,Mesa, 1010 W Southern,1010
6685,12-03-2021 08:14,14809813647,Chicagoland Hotdogs & More,4,132,Delivery,USA,US,AZ,Mesa, 1152 N Power,1152
6686,12-03-2021 08:14,14802180116,Gyros Place,4.5,122,Delivery,USA,US,AZ,Mesa, 1829 N Power,1829
6687,12-03-2021 08:14,14808212083,Wok with Ming,4.5,176,Delivery,USA,US,AZ,Gilbert, 825 S Cooper,825
6688,12-03-2021 08:14,14808352313,Green Corner Restaurant,4.5,1035,Delivery,USA,US,AZ,Mesa, 1010 W Southern,1010
6689,12-03-2021 08:14,14805634745,Joe's Farm Grill,4,2577,Delivery,USA,US,AZ,Gilbert, 3000 E Ray,3000
6690,12-03-2021 08:14,14802755352,Nan Zhou - Hand Drawn Noodle House,4,268,Delivery,USA,US,AZ,Mesa, 111 S Dobson,111
6691,12-03-2021 08:14,14805450721,Mama Baer's,5,15,Delivery,USA,US,AZ,Gilbert, 891 N Val Vista,891
6692,12-03-2021 08:14,14809887198,Great Wall Chinese Restaurant,4,211,Delivery,USA,US,AZ,Gilbert, 2473 S Higley,2473
6693,12-03-2021 08:14,14806338800,Simi's Cafe,4.5,716,Delivery,USA,US,AZ,Gilbert, 2401 E Baseline,2401
6694,12-03-2021 08:14,14802238217,Millie's Cafe Puerto Rican Cuisine,4.5,165,Delivery,USA,US,AZ,Mesa, 1916 West Baseline,1916
6695,12-03-2021 08:14,14804621000,Fresh Millions Restaurant,4.5,142,Delivery,USA,US,AZ,Gilbert, 1515 N Gilbert,1515
6696,12-03-2021 08:14,14806598790,Boca Taqueria,3.5,70,Delivery,USA,US,AZ,Mesa, 1249 N Greenfield,1249
6697,12-03-2021 08:14,14806418482,Dolce Vita Italian Grocer,4.5,100,Delivery,USA,US,AZ,Mesa, 5251 E Brown,5251
6698,12-03-2021 08:15,16234994371,Rino D's Pizza & Wings,4.5,173,Delivery,USA,US,AZ,Gilbert, 1515 N Gilbert,1515
6699,12-03-2021 08:15,14808390576,Yupha's Thai Kitchen,4,784,Delivery,USA,US,AZ,Tempe, 1805 E Elliot,1805
6700,12-03-2021 08:15,14802557810,Original Cuisine,3.5,75,Delivery,USA,US,AZ,Mesa, 1853 W Broadway,1853
6701,12-03-2021 08:15,14805906058,Pita Jungle,4,41,Delivery,USA,US,AZ,Mesa, 5609 E McKellips,5609
6702,12-03-2021 08:15,14804982286,Venezia's New York Style Pizzeria,4,349,Delivery,USA,US,AZ,Mesa, 2721 S Ellsworth,2721
6703,12-03-2021 08:15,14808041111,Original Geno's Pizza & Cheesesteak,3,254,Delivery,USA,US,AZ,Tempe, 1932 E University,1932
6704,12-03-2021 08:15,14808330583,Golden Hawaiian BBQ,4,172,Delivery,USA,US,AZ,Mesa, 1720 W Southern,1720
6705,12-03-2021 08:15,14809866882,J & M Chinese Cuisine Restaurant,3.5,94,Delivery,USA,US,AZ,Mesa, 1035 N Ellsworth,1035
6706,12-03-2021 08:15,14809856658,Sourdough Pizza Restaurant,3.5,150,Delivery,USA,US,AZ,Mesa, E Main,7440
6707,12-03-2021 08:15,16025847156,Bad-Ass Breakfast Burritos,3.5,3,Delivery,USA,US,AZ,Gilbert, 2224 E Williams Field,2224
6708,12-03-2021 08:15,14806331174,Orient Sushi Grill,4,325,Delivery,USA,US,AZ,Gilbert, 1455 W Elliot,1455
6709,12-03-2021 08:15,14808928646,Togo's Sandwiches,4,117,Delivery,USA,US,AZ,Gilbert, 1520 W Guadalupe,1520
6710,12-03-2021 08:15,14808311319,Green Tea Bistro,4,202,Delivery,USA,US,AZ,Mesa, 1309 W Guadalupe,1309
6711,12-03-2021 08:15,14809488011,Blazin Mongolian BBQ,5,5,Delivery,USA,US,AZ,Scottsdale, 9120 E Talking Stick,9120
6712,12-03-2021 08:15,14803961199,Poke Fuzion,4.5,67,Delivery,USA,US,AZ,Mesa, 6602 East Superstition Springs,6602
6713,12-03-2021 08:15,14808341541,Barro's Pizza,3.5,161,Delivery,USA,US,AZ,Mesa, 1925 E Brown,1925
6714,12-03-2021 08:15,16025603663,Venezia's New York Style Pizzeria,4,788,Delivery,USA,US,AZ,Tempe, 27 E Southern,27
6715,12-03-2021 08:15,14804744004,Arizona Pita,4,116,Delivery,USA,US,AZ,Gilbert, 1652 N Higley,1652
6716,12-03-2021 08:15,14803903220,Parrish's,4,107,Delivery,USA,US,AZ,Mesa, 4425 S Mountain,4425
6717,12-03-2021 08:15,14809991731,Papa Kelsey's Pizza & Subs,4,141,Delivery,USA,US,AZ,Mesa, E Main,9124
6718,12-03-2021 08:15,14802077295,Brooklyn V's Pizza- Gilbert,4,467,Delivery,USA,US,AZ,Gilbert, 894 E Warner,894
6719,12-03-2021 08:15,14808128000,Zella's Pizza & Cheesesteaks,3.5,273,Delivery,USA,US,AZ,Gilbert, 4984 S Power,4984
6720,12-03-2021 08:15,14808305964,Tao Yuan Chinese Restaurant,3.5,78,Delivery,USA,US,AZ,Mesa, E Main,4419
6721,12-03-2021 08:15,14808382368,Rocky's Pizza and Cheesesteak,4.5,197,Delivery,USA,US,AZ,Mesa, 1731 W Baseline,1731
6722,12-03-2021 08:15,14803960077,Flancer's Incredible Sandwiches & Pizza,4,222,Delivery,USA,US,AZ,Mesa, 1902 N Higley,1902
6723,12-03-2021 08:15,14803251600,Milano's Pizzeria,3.5,127,Delivery,USA,US,AZ,Mesa, 4545 E Mckellips,4545
6724,12-03-2021 08:15,14803241675,BJ's Restaurant & Brewhouse,3.5,376,Delivery,USA,US,AZ,Mesa, 6622 E Superstition Springs,6622
6725,12-03-2021 08:15,16027040511,Buon Padre Pizza,4.5,151,Delivery,USA,US,AZ,Chandler, 1080 E Pecos,1080
6726,12-03-2021 08:15,14805086059,Yu Tian Xia Hot Pot,4,195,Delivery,USA,US,AZ,Mesa, 1948 W Broadway,1948
6727,12-03-2021 08:15,14808388988,Mandarin House,3.5,90,Delivery,USA,US,AZ,Tempe, 1825 E Baseline,1825
6728,12-03-2021 08:15,14805592915,The Meat Slicer,4.5,166,Delivery,USA,US,AZ,Apache Junction, 300 W Apache,300
6729,12-03-2021 08:15,14806496140,Nunthaporn's Thai Cuisine,4,281,Delivery,USA,US,AZ,Mesa, W Main,17
6730,12-03-2021 08:15,16027040551,Carrabba's Italian Grill,4,180,Delivery,USA,US,AZ,Mesa, 1740 S Clearview,1740
6731,12-03-2021 08:15,16029627768,The Buffalo Spot,3.5,28,Delivery,USA,US,AZ,Mesa, 1660 West Southern,1660
6732,12-03-2021 08:15,14802689991,Dim Sum Cafe,4.5,381,Delivery,USA,US,AZ,Mesa, 2711 S Alma School,2711
6733,12-03-2021 08:16,14808122100,Mayflower Chinese Cuisine,4.5,76,Delivery,USA,US,AZ,Chandler, 941 W Elliot,941
6734,12-03-2021 08:16,16023145955,Lean Lifestyle,4,41,Delivery,USA,US,AZ,Gilbert, 1940 W Elliot,1940
6735,12-03-2021 08:16,14804342327,Coremaz Meals,3.5,12,Delivery,USA,US,AZ,Mesa, 330 S Gilbert,330
6736,12-03-2021 08:16,14802182338,Zappone's Italian Bistro,4,458,Delivery,USA,US,AZ,Gilbert, 1652 N Higley,1652
6737,12-03-2021 08:16,14809690087,Thai Food Corner,4,106,Delivery,USA,US,AZ,Mesa, 5253 E Brown,5253
6738,12-03-2021 08:16,14808123661,Gold Chef,3.5,187,Delivery,USA,US,AZ,Chandler, 1055 S Arizona,1055
6739,12-03-2021 08:16,14809771199,Ike's Love & Sandwiches,3.5,121,Delivery,USA,US,AZ,Mesa, 1942 E Southern,1942
6740,12-03-2021 08:16,18883953942,Guy Fieri's Flavortown Kitchen,1,2,Delivery,USA,US,AZ,Mesa, 1730 S Val Vista,1730
6741,12-03-2021 08:16,18772327898,MrBeast Burger,3,4,Delivery,USA,US,AZ,Mesa,,
6742,12-03-2021 08:16,16025581907,Fire and Brimstone,4.5,185,Delivery,USA,US,AZ,Gilbert, 3000 E Ray,3000
6743,12-03-2021 08:16,14809242400,Thai Patio,4,234,Delivery,USA,US,AZ,Mesa, 1929 N Power,1929
6744,12-03-2021 08:16,14806877301,Biryani Pot,4.5,48,Delivery,USA,US,AZ,Chandler, 2820 S Alma School,2820
6745,12-03-2021 08:16,14805450722,Pita Island,5,51,Delivery,USA,US,AZ,Gilbert, 865 N Gilbert,865
6746,12-03-2021 08:16,14809643780,Downtown Rendezvous,4.5,56,Delivery,USA,US,AZ,Mesa, E Main,20
6747,12-03-2021 08:16,14808349164,Lj's Pizza Patio,4.5,45,Delivery,USA,US,AZ,Mesa, 33 N,33
6748,12-03-2021 08:16,14805500770,Late Night Johnny's Grill,4,38,Delivery,USA,US,AZ,Chandler, 478 N Arizona,478
6749,12-03-2021 08:16,14808390905,China Way Restaurant,4,160,Delivery,USA,US,AZ,Chandler, 3021 N Alma School,3021
6750,12-03-2021 08:16,14806859888,Zesty Zzeeks Pizza and Wings,4,232,Delivery,USA,US,AZ,Tempe, 3139 S Mill,3139
6751,12-03-2021 08:16,14803548958,Empire Asian Bistro,2.5,186,Delivery,USA,US,AZ,Mesa, 7641 E Guadalupe,7641
6752,12-03-2021 08:16,14809812727,Zushi,3.5,265,Delivery,USA,US,AZ,Mesa, 6727 E McDowell,6727
6753,12-03-2021 08:16,14808901325,George's Gyros,4.5,214,Delivery,USA,US,AZ,Mesa, 205 N Country Club,205
6754,12-03-2021 08:16,16027418278,My Granny's Banana Pudding,4,20,Delivery,USA,US,AZ,Mesa, 1941 W Guadalupe,1941
6755,12-03-2021 08:16,14803572555,Bella Pizza & Pasta,4,152,Delivery,USA,US,AZ,Mesa, 2905 S Ellsworth,2905
6756,12-03-2021 08:16,18772204454,Feast Mode Meal Prep,4.5,12,Delivery,USA,US,AZ,Tempe, 555 M College,555
6757,12-03-2021 08:16,14803616815,Pizza & Wings Express,3.5,15,Delivery,USA,US,AZ,Mesa, 830 W Southern,830
6758,12-03-2021 08:16,14808072891,Green Tea Restaurant,3,89,Delivery,USA,US,AZ,Mesa, 1239 S Higley,1239
6759,12-03-2021 08:16,14806418623,Teriyaki Madness,3,200,Delivery,USA,US,AZ,Mesa, 1229 S Power,1229
6760,12-03-2021 08:16,14807336292,Maya New York Pizza Bar & Grill,2.5,174,Delivery,USA,US,AZ,Mesa, 223 E Brown,223
6761,12-03-2021 08:16,14808205374,Z-Cafe,4.5,244,Delivery,USA,US,AZ,Mesa, 1245 W Baseline,1245
6762,12-03-2021 08:16,14807338888,Shaanxi Garden,4,167,Delivery,USA,US,AZ,Mesa, 67 N Dobson,67
6763,12-03-2021 08:16,14806874411,Surf City Sandwich,4,102,Delivery,USA,US,AZ,Gilbert, 5482 S Power,5482
6764,12-03-2021 08:16,14808922234,Nicantoni's,4.5,261,Delivery,USA,US,AZ,Gilbert, 323 S Gilbert,323
6765,12-03-2021 08:16,14805843688,Po Chicken,4.5,196,Delivery,USA,US,AZ,Mesa, W Main,1933
6766,12-03-2021 08:16,14806644488,"Snooze, an AM Eatery",4,999,Delivery,USA,US,AZ,Gilbert, 310 N Gilbert,310
6767,12-03-2021 08:17,14807221777,La Famiglia,4,208,Delivery,USA,US,AZ,Mesa, 1859 W Guadalupe,1859
6768,12-03-2021 08:17,14808923333,India Oven,4.5,832,Delivery,USA,US,AZ,Mesa, 1315 S Gilbert,1315
6769,12-03-2021 08:17,14809830973,Dino's Italian Deli & Pizzeria,4.5,102,Delivery,USA,US,AZ,Apache Junction, 1408 Apache,1408
6770,12-03-2021 08:17,14804274141,New India Gate,4.5,680,Delivery,USA,US,AZ,Chandler, 4939 W Ray,4939
6771,12-03-2021 08:17,14805903234,Extreme Pizza - Mesa,4,17,Delivery,USA,US,AZ,Mesa, 1121 S Higley,1121
6772,12-03-2021 08:17,14808971335,Golden Gate Chinese Restaurant,4,241,Delivery,USA,US,AZ,Mesa, 2640 W Baseline,2640
6773,12-03-2021 08:17,14807529175,Golden Valley Chinese Restaurant,4,162,Delivery,USA,US,AZ,Mesa, 832 W Baseline,832
6774,12-03-2021 08:17,16025103764,La Cultura Latin Kitchen,5,1,Delivery,USA,US,AZ,Tempe,,
6775,12-03-2021 08:17,14804560155,India's Flame,4.5,246,Delivery,USA,US,AZ,Tempe, 4427 S Rural,4427
6776,12-03-2021 08:17,14806332226,Sal's Gilbert Pizza,4.5,814,Delivery,USA,US,AZ,Gilbert, 1150 S Gilbert,1150
6777,12-03-2021 08:17,14802647002,Intentional Foods Cafe and Market,5,83,Delivery,USA,US,AZ,Mesa, 1837 W Guadalupe,1837
6778,12-03-2021 08:17,14809077706,La Mai Thai Cuisine,4.5,101,Delivery,USA,US,AZ,Fountain Hills, 12015 N Saguaro,12015
6779,12-03-2021 08:17,14809643171,Papaya Thai,2.5,139,Delivery,USA,US,AZ,Mesa, 2706 E University,2706
6780,12-03-2021 08:17,14805079565,Wildflower,4.5,238,Delivery,USA,US,AZ,Gilbert, 3425 E Baseline,3425
6781,12-03-2021 08:17,14808078500,Got Sushi,4,208,Delivery,USA,US,AZ,Mesa, 6744 E McDowell,6744
6782,12-03-2021 08:17,14808124883,Wei wok,4.5,140,Delivery,USA,US,AZ,Gilbert, S Market,2743
6783,12-03-2021 08:17,14806326363,Postino East,4.5,1277,Delivery,USA,US,AZ,Gilbert, 302 N Gilbert,302
6784,12-03-2021 08:17,14808554047,Phoenix Palace,3.5,487,Delivery,USA,US,AZ,Chandler, 2075 N Dobson,2075
6785,12-03-2021 08:17,14807778882,China Express,3.5,42,Delivery,USA,US,AZ,Mesa, 1940 W Baseline,1940
6786,12-03-2021 08:17,14803066349,Nishikawa Ramen,4,652,Delivery,USA,US,AZ,Chandler, 1909 E Ray,1909
6787,12-03-2021 08:17,14802644287,Sa Bai On The Fly,4,178,Delivery,USA,US,AZ,Tempe, 1740 E Broadway,1740
6788,12-03-2021 08:17,14809881061,Baci Italian Bistro,4,445,Delivery,USA,US,AZ,Mesa, 8830 E Germann,8830
6789,12-03-2021 08:17,14808029888,Asian Grill,4,100,Delivery,USA,US,AZ,Sun Lakes, 10325 E Riggs,10325
6790,12-03-2021 08:17,14802795553,Ta Lew Thai Bistro,4.5,359,Delivery,USA,US,AZ,Gilbert, 1493 S Higley,1493
6791,12-03-2021 08:17,14805976994,Tara Thai 2go,4.5,24,Delivery,USA,US,AZ,Mesa, 1116 S Dobson,1116
6792,12-03-2021 08:17,14805900860,The Meeple's Board Game Cafe,4.5,16,Delivery,USA,US,AZ,Gilbert, 3821 E Baseline,3821
6793,12-03-2021 08:17,14807868002,China Magic Noodle House,4,645,Delivery,USA,US,AZ,Chandler, 2015 N Dobson,2015
6794,12-03-2021 08:17,14807558700,Pho Number One,4,222,Delivery,USA,US,AZ,Mesa, 1955 W Baseline,1955
6795,12-03-2021 08:17,14809620036,Oregano's,4,377,Delivery,USA,US,AZ,Mesa, 1130 S Dobson,1130
6796,12-03-2021 08:17,14805073885,Hong Kong Kitchen II,4,104,Delivery,USA,US,AZ,Chandler, 3076 E Chandler Heights,3076
6797,12-03-2021 08:17,18883953942,Guy Fieri's Flavortown Kitchen,2.5,10,Delivery,USA,US,AZ,Chandler,,
6798,12-03-2021 08:17,14809670020,Spinato's Pizza,4.5,839,Delivery,USA,US,AZ,Tempe, 96 S Rockford,96
6799,12-03-2021 08:17,14809246019,Tom's BBQ,3.5,176,Delivery,USA,US,AZ,Mesa, 5005 E McKellips,5005
6800,12-03-2021 08:17,14806413030,Domino's Pizza,3,17,Delivery,USA,US,AZ,Mesa, 2119 N Power,2119
6801,12-03-2021 08:17,14808981717,Crackers & Co. Cafe,4.5,616,Delivery,USA,US,AZ,Mesa, 535 W Iron,535
6802,12-03-2021 08:18,14805973204,The Buffalo Spot,3,20,Delivery,USA,US,AZ,Mesa, 2837 N Power,2837
6803,12-03-2021 08:18,14809841900,Geno's Pizza and Cheesesteaks,2.5,83,Delivery,USA,US,AZ,Mesa, 9937 E Baseline,9937
6804,12-03-2021 08:18,16025601520,A Su Salud,5,1,Delivery,USA,US,AZ,Tempe,,
6805,12-03-2021 08:18,14802189888,New China,2.5,84,Delivery,USA,US,AZ,Mesa, 1130 N Higley,1130
6806,12-03-2021 08:18,18772327898,MrBeast Burger,3,12,Delivery,USA,US,AZ,Scottsdale,,
6807,12-03-2021 08:18,18883953942,Guy Fieri's Flavortown Kitchen,3.5,6,Delivery,USA,US,AZ,Scottsdale,,
6808,12-03-2021 08:18,14803393595,Pita Jungle,4,283,Delivery,USA,US,AZ,Mesa, 1652 S Val Vista,1652
6809,12-03-2021 08:18,14806269222,Lava Cafe and Hookah Lounge,5,27,Delivery,USA,US,AZ,Mesa, 1038 W Southern,1038
6810,12-03-2021 08:18,14805072225,Wok Up,3.5,99,Delivery,USA,US,AZ,Gilbert, 1275 E Baseline,1275
6811,12-03-2021 08:18,14803988529,Eatalio Pasta and Wine 2,4.5,19,Delivery,USA,US,AZ,Gilbert, 2540 S Val Vista,2540
6812,12-03-2021 08:18,14808131358,Jason's Deli,4,157,Delivery,USA,US,AZ,Gilbert, 1065 E Baseline,1065
6813,12-03-2021 08:18,14802573304,Hot Bamboo,3.5,66,Delivery,USA,US,AZ,Chandler, 980 E Pecos,980
6814,12-03-2021 08:18,14802479788,Fired Pie,4,84,Delivery,USA,US,AZ,Mesa, 1003 N Dobson,1003
6815,12-03-2021 08:18,14807814688,Thrive Kitchen,4,1,Delivery,USA,US,AZ,Tempe, E 5th,1900
6816,12-03-2021 08:18,14807258799,Long Wong's Dobson,3.5,87,Delivery,USA,US,AZ,Mesa, 502 S Dobson,502
6817,12-03-2021 08:18,16028993699,Thai Time Kitchen,4.5,148,Delivery,USA,US,AZ,Mesa, 1649 S Stapley,1649
6818,12-03-2021 08:18,14808921399,Mellow Mushroom Mesa,3.5,432,Delivery,USA,US,AZ,Mesa, 1665 S Stapley,1665
6819,12-03-2021 08:18,14808221225,Buddyz A Chicago Pizzeria,4.5,481,Delivery,USA,US,AZ,Queen Creek, 18423 E San Tan,18423
6820,12-03-2021 08:18,14804578681,YC's Mongolian Grill,4,190,Delivery,USA,US,AZ,Gilbert, 4770 E Ray,4770
6821,12-03-2021 08:18,14805902008,Chili Rush,4,28,Delivery,USA,US,AZ,Mesa, 1440 S Country Club,1440
6822,12-03-2021 08:18,14803542322,Babbo Italian Eatery,3.5,311,Delivery,USA,US,AZ,Mesa, 10720 E Southern,10720
6823,12-03-2021 08:18,14803964300,Marco's Pizza,3.5,57,Delivery,USA,US,AZ,Mesa, 446 N Higley,446
6824,12-03-2021 08:18,18772327898,MrBeast Burger,2,15,Delivery,USA,US,AZ,Mesa,,
6825,12-03-2021 08:18,14809908660,"DeFalco's Italian Eatery, Grocery & Deli",4.5,1655,Delivery,USA,US,AZ,Scottsdale, 2334 N Scottsdale,2334
6826,12-03-2021 08:18,18772327898,MrBeast Burger,3.5,3,Delivery,USA,US,AZ,Gilbert,,
6827,12-03-2021 08:18,14803064237,Clever Koi,4,421,Delivery,USA,US,AZ,Gilbert, 384 North Gilbert,384
6828,12-03-2021 08:18,18883953942,Guy Fieri's Flavortown Kitchen,2,5,Delivery,USA,US,AZ,Gilbert,,
6829,12-03-2021 08:18,14807333777,Streets of New York,3.5,99,Delivery,USA,US,AZ,Mesa, 542 W,542
6830,12-03-2021 08:18,14803382640,Cafe 8,4.5,175,Delivery,USA,US,AZ,Mesa, 5235 E Southern,5235
6831,12-03-2021 08:18,14808294959,Mijana,3.5,488,Delivery,USA,US,AZ,Tempe, 1290 N Scottsdale,1290
6832,12-03-2021 08:18,14808922655,Wingstop,3.5,12,Delivery,USA,US,AZ,Mesa, 1754 S Greenfield,1754
6833,12-03-2021 08:18,14808324888,Tasty Joe's Asian Diner Chinese Cuisine,3.5,139,Delivery,USA,US,AZ,Mesa, 1152 N Power,1152
6834,12-03-2021 08:18,14806980759,Popeyes Louisiana Kitchen,1.5,26,Delivery,USA,US,AZ,Gilbert, 1661 N Higley,1661
6835,12-03-2021 08:18,14809660351,Thai Elephant Bistro,4,482,Delivery,USA,US,AZ,Tempe, 815 W University,815
6836,12-03-2021 08:18,14808833138,Chen's Chinese Bistro,4,141,Delivery,USA,US,AZ,Chandler, 990 E Riggs,990
6837,12-03-2021 08:18,16025603626,Venezia's New York Style Pizzeria,4,487,Delivery,USA,US,AZ,Gilbert, 744 W Ray,744
6838,12-03-2021 08:19,14802076173,Lo-Lo's Chicken and Waffles,3,900,Delivery,USA,US,AZ,Gilbert, 366 N Gilbert,366
6839,12-03-2021 08:19,14808009724,Fuel to Fit,4,26,Delivery,USA,US,AZ,Tempe, 1900 East Apache,1900
6840,12-03-2021 08:19,14807339333,Tsing Tao Chinese Cuisine,4,82,Delivery,USA,US,AZ,Mesa, 542 W Baseline,542
6841,12-03-2021 08:19,16028853985,Wrapology,5,1,Delivery,USA,US,AZ,Tempe, E Cedar,2013
6842,12-03-2021 08:19,16028033800,Dragon Flame Chinese Grill,4,152,Delivery,USA,US,AZ,Tempe, E Lemon,909
6843,12-03-2021 08:19,14809696958,Kwan's Sampan,3.5,105,Delivery,USA,US,AZ,Mesa, 1927 N Gilbert,1927
6844,12-03-2021 08:19,14809468881,Yummy Yummy Chinese Restaurant,3,233,Delivery,USA,US,AZ,Scottsdale, 2765 N Scottsdale,2765
6845,12-03-2021 08:19,14809838800,The Hitching Post,3,142,Delivery,USA,US,AZ,Apache Junction, 2341 N Apache,2341
6846,12-03-2021 08:19,14805341884,Johnny's Greek & Burger Bar,4.5,142,Delivery,USA,US,AZ,Chandler, 4975 S Alma School,4975
6847,12-03-2021 08:19,14804285223,ATL Wings,4,178,Delivery,USA,US,AZ,Mesa, 1455 S Stapley,1455
6848,12-03-2021 08:19,14804261373,Flying Basset Brewing,4,170,Delivery,USA,US,AZ,Gilbert, 720 W Ray,720
6849,12-03-2021 08:19,14804644383,Native Grill & Wings,3.5,197,Delivery,USA,US,AZ,Mesa, 318 E. Brown Rd,318
6850,12-03-2021 08:19,14807880216,TurkDish Mediterranean Cuisine,4.5,239,Delivery,USA,US,AZ,Chandler, 4929 W Ray,4929
6851,12-03-2021 08:19,14806879131,AZ Wings,3.5,74,Delivery,USA,US,AZ,Chandler, 1395 S Arizona,1395
6852,12-03-2021 08:19,14809850114,Pacino's Restaurant,3.5,307,Delivery,USA,US,AZ,Mesa, 2831 N Power,2831
6853,12-03-2021 08:19,14806216247,Word Of Mouth Grill,4.5,269,Delivery,USA,US,AZ,Tempe, 7660 S McClintock,7660
6854,12-03-2021 08:19,16026904460,Major Tom's,4.5,9,Delivery,USA,US,AZ,Phoenix,,
6855,12-03-2021 08:19,14805904260,Copper & Logs,3.5,83,Delivery,USA,US,AZ,Gilbert, 832 South Greenfield,832
6856,12-03-2021 08:19,14802727500,Pitch,4,389,Delivery,USA,US,AZ,Scottsdale, 6350 E Thomas,6350
6857,12-03-2021 08:19,14803140365,Casa Mia,4.5,97,Delivery,USA,US,AZ,Scottsdale, N 136th,11485
6858,12-03-2021 08:19,14808205995,Nello's Pizza Mesa,4,319,Delivery,USA,US,AZ,Mesa, 2950 S Alma School,2950
6859,12-03-2021 08:19,14806870828,Fried Spudz,3.5,7,Delivery,USA,US,AZ,Gilbert, 860 E Warner,860
6860,12-03-2021 08:19,14806295874,Gyro 101,4.5,35,Delivery,USA,US,AZ,Scottsdale, 8770 E McDowell,8770
6861,12-03-2021 08:19,14807552298,Beijing Express,4,295,Delivery,USA,US,AZ,Tempe, 219 E Baseline,219
6862,12-03-2021 08:19,14809866175,Streets of New York,3,90,Delivery,USA,US,AZ,Mesa, 1959 S Signal Butte,1959
6863,12-03-2021 08:19,14806718668,Lotus Garden,4,192,Delivery,USA,US,AZ,Apache Junction, 183 W Apache,183
6864,12-03-2021 08:19,14804970777,Brooklyn Mike's Subs,4.5,52,Delivery,USA,US,AZ,Gilbert, 78 N Cooper,78
6865,12-03-2021 08:19,14806411237,Barro's Pizza,3,84,Delivery,USA,US,AZ,Mesa, 1545 S Power,1545
6866,12-03-2021 08:19,14808147722,Grimaldi's Pizzeria,3.5,537,Delivery,USA,US,AZ,Gilbert, 2168 E Williams Field,2168
6867,12-03-2021 08:19,16026335894,Saint Pasta,4.5,60,Delivery,USA,US,AZ,Phoenix, N 16th,6522
6868,12-03-2021 08:19,14802184900,P.F. Chang's,3,215,Delivery,USA,US,AZ,Mesa, 6610 E Superstition Springs,6610
6869,12-03-2021 08:19,15622196582,katsu,4.5,80,Delivery,USA,US,AZ,Mesa, 1135 S Dobson,1135
6870,12-03-2021 08:19,14805578800,The Dhaba,4,689,Delivery,USA,US,AZ,Tempe, 1872 E Apache,1872
6871,12-03-2021 08:19,14803342715,Chic Personal Chef,5,6,Delivery,USA,US,AZ,Mesa,,
6872,12-03-2021 08:20,14807631776,Forefathers Gourmet Cheesesteaks & Fries,4.5,587,Delivery,USA,US,AZ,Tempe, 8707 S Priest,8707
6873,12-03-2021 08:20,14809244877,Red Mountain Bar & Grill,3,71,Delivery,USA,US,AZ,Mesa, 2015 N Power,2015
6874,12-03-2021 08:20,14807320087,Shane's Pizza On 87,4,285,Delivery,USA,US,AZ,Chandler, 1368 N Arizona,1368
6875,12-03-2021 08:20,14809852020,Barro's Pizza,3.5,60,Delivery,USA,US,AZ,Mesa, 6663 E Mcdowell,6663
6876,12-03-2021 08:20,14807864899,Pie Express Chandler,5,7,Delivery,USA,US,AZ,Chandler, 1929 E Ray,1929
6877,12-03-2021 08:20,14806999962,Bosa Donuts,4,62,Delivery,USA,US,AZ,Gilbert, 1614 N Higley,1614
6878,12-03-2021 08:20,14805078911,Bagel Nosh,4,214,Delivery,USA,US,AZ,Gilbert, 835 W Warner,835
6879,12-03-2021 08:20,14804001010,Zesty Zzeeks Pizza Wings,4,213,Delivery,USA,US,AZ,Chandler, 960 E Warner,960
6880,12-03-2021 08:20,14802199275,Nora Asian Fresh,4.5,13,Delivery,USA,US,AZ,Tempe, 818 W Broadway,818
6881,12-03-2021 08:20,14806331515,Taste of China,3.5,146,Delivery,USA,US,AZ,Gilbert, 110 S Val Vista,110
6882,12-03-2021 08:20,14805570101,Thai Basil,4,361,Delivery,USA,US,AZ,Tempe, 1111 S Rural,1111
6883,12-03-2021 08:20,14808293995,Gus's New York Pizza,2.5,278,Delivery,USA,US,AZ,Tempe, 829 S Rural,829
6884,12-03-2021 08:20,14806685910,Asian Cafe Express,4,617,Delivery,USA,US,AZ,Mesa, W Main,1911
6885,12-03-2021 08:20,14808070207,Olive Garden Italian Restaurant,3,212,Delivery,USA,US,AZ,Mesa, 6201 E Southern,6201
6886,12-03-2021 08:20,14807826678,Mandarin Chef,3.5,80,Delivery,USA,US,AZ,Gilbert, 4902 S Val Vista,4902
